State,City_Region,Suburb,Postcode,Longitude,Latitude
NSW,Shoalhaven,Long Beach,2536,150.228444,-35.686608
NSW,Shoalhaven,Maloneys Beach,2536,150.2545,-35.701142
NSW,Shoalhaven,Malua Bay,2536,150.216864,-35.793008
NSW,Shoalhaven,Manyana,2539,150.516667,-35.25
NSW,Shoalhaven,Merricumbene,2536,149.874,-35.7273
NSW,Shoalhaven,Milton,2538,150.439062,-35.319379
NSW,Shoalhaven,Mogo,2536,150.133333,-35.783333
NSW,Shoalhaven,Mogood,2538,150.204201,-35.514528
NSW,Shoalhaven,Mollymook,2539,150.470379,-35.340761
NSW,Shoalhaven,Mollymook Beach,2539,150.468929,-35.329098
NSW,Shoalhaven,Morton,2538,150.346102,-35.416793
NSW,Shoalhaven,Mount Kingiman,2539,150.359,-35.3247
NSW,Shoalhaven,Murrengenburg,2536,150.004,-35.548
NSW,Shoalhaven,Narrawallee,2539,150.463129,-35.312514
NSW,Shoalhaven,Nelligen,2536,150.092336,-35.645298
NSW,Shoalhaven,North Batemans Bay,2536,150.190815,-35.683875
NSW,Shoalhaven,North Nowra,2541,150.573362,-34.859253
NSW,Shoalhaven,Nowra,2541,150.6,-34.883333
NSW,Shoalhaven,Nowra East,2541,150.607769,-34.883248
NSW,Shoalhaven,Nowra North,2541,150.573362,-34.859253
NSW,Shoalhaven,Pebbly Beach,2536,150.332868,-35.599428
NSW,Shoalhaven,Pointer Mountain,2539,150.380148,-35.264931
NSW,Shoalhaven,Porters Creek,2538,150.32515,-35.258191
NSW,Shoalhaven,Pretty Beach,2539,150.352327,-35.577754
NSW,Shoalhaven,Rose Valley,2534,150.808608,-34.716639
NSW,Shoalhaven,Rosedale,2536,150.216667,-35.816667
NSW,Shoalhaven,Runnyford,2536,150.104409,-35.71887
NSW,Shoalhaven,South Durras,2536,150.292222,-35.662222
NSW,Shoalhaven,South Nowra,2541,150.599482,-34.903967
NSW,Shoalhaven,Sunshine Bay,2536,150.206733,-35.74422
NSW,Shoalhaven,Surf Beach,2536,150.205286,-35.760005
NSW,Shoalhaven,Surfside,2536,150.196603,-35.695408
NSW,Shoalhaven,Termeil,2539,150.336553,-35.486853
NSW,Shoalhaven,Toolijooa,2534,150.784722,-34.765278
NSW,Shoalhaven,Ulladulla,2539,150.461325,-35.357243
NSW,Shoalhaven,Werri Beach,2534,150.834043,-34.73277
NSW,Shoalhaven,West Nowra,2541,150.58497,-34.882488
NSW,Shoalhaven,Willow Vale,2534,150.8,-34.733333
NSW,Shoalhaven,Woodburn,2538,150.37399,-35.380669
NSW,Shoalhaven,Woodlands,2536,150.182132,-35.803471
NSW,Shoalhaven,Woodstock,2538,150.408044,-35.350377
NSW,Shoalhaven,Yadboro,2539,150.234053,-35.382861
NSW,Shoalhaven,Yatte Yattah,2539,150.414,-35.2667
NSW,Singleton,Baerami,2333,150.499559,-32.383712
NSW,Singleton,Baerami Creek,2333,150.456993,-32.446144
NSW,Singleton,Bengalla,2333,150.803282,-32.311429
NSW,Singleton,Bogee,2849,150.107491,-32.97879
NSW,Singleton,Breakfast Creek,2849,149.997404,-32.6723
NSW,Singleton,Budden,2849,150.087749,-32.507002
NSW,Singleton,Bylong,2849,150.116667,-32.416667
NSW,Singleton,Camboon,2849,149.953842,-32.708011
NSW,Singleton,Carwell,2849,149.92222,-32.837914
NSW,Singleton,Castle Rock,2333,150.756971,-32.200468
NSW,Singleton,Coggan,2849,150.100169,-32.360923
NSW,Singleton,Coxs Creek,2849,150.082797,-32.756678
NSW,Singleton,Coxs Crown,2849,150.0489,-32.746589
NSW,Singleton,Dabee,2849,150.028115,-32.837857
NSW,Singleton,Dungeree,2849,149.867233,-32.776721
NSW,Singleton,Dunville Loop,2849,150.155727,-32.940241
NSW,Singleton,Edderton,2333,150.836387,-32.359071
NSW,Singleton,Ginghi,2849,150.038528,-32.591907
NSW,Singleton,Glen Alice,2849,150.189305,-33.032307
NSW,Singleton,Growee,2849,150.058832,-32.625456
NSW,Singleton,Gungal,2333,150.477571,-32.236422
NSW,Singleton,Kayuga,2333,150.860082,-32.227663
NSW,Singleton,Kelgoola,2849,150.278752,-32.869716
NSW,Singleton,Lee Creek,2849,150.124627,-32.507603
NSW,Singleton,Liddell,2333,151.003113,-32.427793
NSW,Singleton,Manobalai,2333,150.658268,-32.222321
NSW,Singleton,McCullys Gap,2333,150.973647,-32.207156
NSW,Singleton,Mount Marsden,2849,150.06275,-32.956003
NSW,Singleton,Murrumbo,2849,150.23731,-32.402094
NSW,Singleton,Muscle Creek,2333,151.001292,-32.286712
NSW,Singleton,Muswellbrook,2333,150.904964,-32.284847
NSW,Singleton,Nullo Mountain,2849,150.226272,-32.738208
NSW,Singleton,Olinda,2849,150.180324,-32.817743
NSW,Singleton,Pinnacle Swamp,2849,149.913164,-32.770609
NSW,Singleton,Pyangle,2849,149.90712,-32.640872
NSW,Singleton,Reedy Creek,2849,150.024733,-32.710978
NSW,Singleton,Rylstone,2849,149.969294,-32.797121
NSW,Singleton,Sandy Hollow,2333,150.588598,-32.348204
NSW,Singleton,Upper Bylong,2849,150.140538,-32.440294
NSW,Singleton,Upper Growee,2849,150.023249,-32.647354
NSW,Singleton,Upper Nile,2849,150.249796,-32.964828
NSW,Singleton,Wirraba,2849,150.508474,-33.11345
NSW,Singleton,Wybong,2333,150.664986,-32.258027
NSW,Snowy Monaro,Akolele,2546,150.075097,-36.346611
NSW,Snowy Monaro,Anembo,2621,149.408059,-35.741749
NSW,Snowy Monaro,Angledale,2550,149.884444,-36.631667
NSW,Snowy Monaro,Avonside,2628,148.720554,-36.363758
NSW,Snowy Monaro,Barragga Bay,2546,150.051965,-36.503012
NSW,Snowy Monaro,Beauty Point,2546,150.068,-36.3781
NSW,Snowy Monaro,Bega,2550,149.84164,-36.68891
NSW,Snowy Monaro,Beloka,2628,148.724846,-36.540938
NSW,Snowy Monaro,Bemboka,2550,149.563517,-36.624474
NSW,Snowy Monaro,Bermagui,2546,150.061362,-36.44337
NSW,Snowy Monaro,Bermagui South,2546,150.061,-36.4434
NSW,Snowy Monaro,Berridale,2628,148.843534,-36.379417
NSW,Snowy Monaro,Black Range,2550,149.846843,-36.73872
NSW,Snowy Monaro,Bournda,2550,149.900318,-36.831432
NSW,Snowy Monaro,Boydtown,2551,149.86994,-37.107335
NSW,Snowy Monaro,Braemar Bay,2628,148.651,-36.1063
NSW,Snowy Monaro,Bredbo,2626,149.200946,-35.942039
NSW,Snowy Monaro,Brogo,2550,149.767479,-36.511553
NSW,Snowy Monaro,Buckajo,2550,149.801709,-36.693253
NSW,Snowy Monaro,Bumbalong,2626,149.124986,-35.848571
NSW,Snowy Monaro,Bunga,2550,149.84164,-36.68891
NSW,Snowy Monaro,Bungendore,2621,149.45,-35.25
NSW,Snowy Monaro,Burbong,2620,149.315,-35.3381
NSW,Snowy Monaro,Burra,2620,149.216667,-35.55
NSW,Snowy Monaro,Burragate,2550,149.626637,-37.00957
NSW,Snowy Monaro,Byadbo Wilderness,2628,148.58234,-36.830351
NSW,Snowy Monaro,Bywong,2621,149.310994,-35.179961
NSW,Snowy Monaro,Candelo,2550,149.690325,-36.765462
NSW,Snowy Monaro,Carwoola,2620,149.337142,-35.365331
NSW,Snowy Monaro,Central Tilba,2546,150.060639,-36.290779
NSW,Snowy Monaro,Chinnock,2550,149.941782,-36.7016
NSW,Snowy Monaro,Clear Range,2620,149.126346,-35.639168
NSW,Snowy Monaro,Cobargo,2550,149.901797,-36.38657
NSW,Snowy Monaro,Colinton,2626,149.16518,-35.869845
NSW,Snowy Monaro,Coolagolite,2550,149.977719,-36.402317
NSW,Snowy Monaro,Coolangubra,2550,149.460337,-36.999717
NSW,Snowy Monaro,Coopers Gully,2550,149.800662,-36.647329
NSW,Snowy Monaro,Cootralantra,2628,148.818223,-36.29073
NSW,Snowy Monaro,Corrowong,2633,148.759898,-36.912173
NSW,Snowy Monaro,Corunna,2546,150.106092,-36.280195
NSW,Snowy Monaro,Crestwood,2620,149.21609,-35.34832
NSW,Snowy Monaro,Cuttagee,2546,150.043292,-36.478448
NSW,Snowy Monaro,Dalgety,2628,148.833333,-36.5
NSW,Snowy Monaro,Dalmeny,2546,150.133333,-36.166667
NSW,Snowy Monaro,Delegate,2633,148.93675,-37.045524
NSW,Snowy Monaro,Devils Hole,2550,149.650684,-36.879763
NSW,Snowy Monaro,Dignams Creek,2546,149.974647,-36.323277
NSW,Snowy Monaro,Doctor George Mountain,2550,149.895928,-36.666467
NSW,Snowy Monaro,Dodsworth,2620,149.242635,-35.358735
NSW,Snowy Monaro,Eden,2551,149.9,-37.066667
NSW,Snowy Monaro,Edrom,2551,149.955696,-37.13747
NSW,Snowy Monaro,Environa,2620,149.183333,-35.4
NSW,Snowy Monaro,Eucumbene,2628,148.628684,-36.137202
NSW,Snowy Monaro,Forbes Creek,2621,149.492962,-35.421746
NSW,Snowy Monaro,Frogs Hollow,2550,149.820143,-36.764997
NSW,Snowy Monaro,Googong,2620,149.216667,-35.433333
NSW,Snowy Monaro,Green Cape,2551,149.993778,-37.21108
NSW,Snowy Monaro,Greendale,2546,149.836,-36.5767
NSW,Snowy Monaro,Greendale,2550,149.836018,-36.576726
NSW,Snowy Monaro,Greenleigh,2620,149.254444,-35.361111
NSW,Snowy Monaro,Gundaroo,2620,149.266442,-35.02916
NSW,Snowy Monaro,Hill Top,2628,148.720554,-36.363758
NSW,Snowy Monaro,Hoskinstown,2621,149.443567,-35.411007
NSW,Snowy Monaro,Jellat Jellat,2550,149.880456,-36.719668
NSW,Snowy Monaro,Jimenbuen,2628,148.720554,-36.363758
NSW,Snowy Monaro,Kalaru,2550,149.927699,-36.731755
NSW,Snowy Monaro,Kameruka,2550,149.696092,-36.714396
NSW,Snowy Monaro,Kanoona,2550,149.769612,-36.754334
NSW,Snowy Monaro,Karabar,2620,149.233333,-35.366667
NSW,Snowy Monaro,Kiah,2551,149.869242,-37.1456
NSW,Snowy Monaro,Kianga,2546,150.09751,-36.189034
NSW,Snowy Monaro,Kingswood,2550,149.823751,-36.742097
NSW,Snowy Monaro,Letchworth,2620,149.20739,-35.360311
NSW,Snowy Monaro,Lower Eucembene,2628,148.629,-36.1372
NSW,Snowy Monaro,Michelago,2620,149.183128,-35.740899
NSW,Snowy Monaro,Mogareeka,2550,149.976814,-36.693809
NSW,Snowy Monaro,Mogilla,2550,149.544127,-36.716369
NSW,Snowy Monaro,Morans Crossing,2550,149.652538,-36.655267
NSW,Snowy Monaro,Mumbulla Mountain,2550,149.890643,-36.535558
NSW,Snowy Monaro,Murrah,2546,150.024,-36.5402
NSW,Snowy Monaro,Murrah,2550,150.023779,-36.540185
NSW,Snowy Monaro,Myrtle Mountain,2550,149.684558,-36.843412
NSW,Snowy Monaro,Mystery Bay,2546,150.130278,-36.303611
NSW,Snowy Monaro,Nadgee,2551,149.910369,-37.396447
NSW,Snowy Monaro,Narooma,2546,150.108194,-36.241946
NSW,Snowy Monaro,Narrabarba,2551,149.82173,-37.24606
NSW,Snowy Monaro,Nelson,2550,149.970607,-36.678364
NSW,Snowy Monaro,New Buildings,2550,149.564957,-36.962506
NSW,Snowy Monaro,Nimmo,2628,148.522,-36.152
NSW,Snowy Monaro,North Narooma,2546,150.101125,-36.207959
NSW,Snowy Monaro,Nullica,2551,149.836054,-37.089332
NSW,Snowy Monaro,Numbla Vale,2628,148.835404,-36.653836
NSW,Snowy Monaro,Numbugga,2550,149.746564,-36.621803
NSW,Snowy Monaro,Nungatta,2551,149.41819,-37.202948
NSW,Snowy Monaro,Nungatta South,2551,149.454,-37.2803
NSW,Snowy Monaro,Paupong,2628,148.690519,-36.597435
NSW,Snowy Monaro,Pericoe,2550,149.595207,-37.103981
NSW,Snowy Monaro,Primrose Valley,2621,149.381025,-35.475882
NSW,Snowy Monaro,Quaama,2550,149.868889,-36.464722
NSW,Snowy Monaro,Queanbeyan,2620,149.230896,-35.353039
NSW,Snowy Monaro,Queanbeyan East,2620,149.246111,-35.345278
NSW,Snowy Monaro,Queanbeyan West,2620,149.20467,-35.356621
NSW,Snowy Monaro,Reedy Swamp,2550,149.893041,-36.692675
NSW,Snowy Monaro,Ridgeway,2620,149.262,-35.338
NSW,Snowy Monaro,Rocky Hall,2550,149.477599,-36.91062
NSW,Snowy Monaro,Rocky Plain,2628,148.733683,-36.267259
NSW,Snowy Monaro,Rossi,2621,149.495841,-35.457359
NSW,Snowy Monaro,Royalla,2620,149.168056,-35.506944
NSW,Snowy Monaro,Snowy Plain,2628,148.522,-36.152
NSW,Snowy Monaro,South Wolumla,2550,149.808333,-36.833333
NSW,Snowy Monaro,Stony Creek,2550,149.79994,-36.6281
NSW,Snowy Monaro,Sutton,2620,149.253911,-35.164586
NSW,Snowy Monaro,Tanja,2550,149.968145,-36.620144
NSW,Snowy Monaro,Tantawangalo,2550,149.585326,-36.797711
